62.0,412.0
61.0,411.0
58.0,407.0
57.0,405.0
57.0,404.0
54.0,400.0
53.0,399.0
53.0,397.0
53.0,395.0
51.0,392.0
50.0,390.0
49.0,388.0
49.0,386.0
49.0,385.0
49.0,383.0
49.0,380.0
49.0,379.0
49.0,376.0
49.0,374.0
49.0,371.0
48.0,370.0
47.0,369.0
47.0,368.0
47.0,365.0
47.0,364.0
47.0,361.0
47.0,360.0
46.0,358.0
46.0,357.0
46.0,355.0
44.0,352.0
44.0,349.0
44.0,347.0
44.0,344.0
44.0,341.0
44.0,338.0
44.0,337.0
44.0,334.0
44.0,333.0
44.0,330.0
44.0,329.0
44.0,326.0
44.0,325.0
44.0,322.0
44.0,321.0
44.0,318.0
44.0,317.0
43.0,314.0
43.0,311.0
43.0,310.0
40.0,307.0
40.0,304.0
40.0,303.0
40.0,302.0
40.0,299.0
40.0,298.0
40.0,296.0
40.0,294.0
39.0,292.0
39.0,291.0
39.0,289.0
39.0,288.0
39.0,285.0
39.0,284.0
39.0,283.0
39.0,282.0
39.0,279.0
39.0,278.0
39.0,277.0
39.0,276.0
39.0,275.0
40.0,274.0
41.0,273.0
42.0,272.0
42.0,271.0
43.0,270.0
43.0,269.0
43.0,268.0
44.0,267.0
45.0,267.0
45.0,266.0
47.0,266.0
50.0,265.0
51.0,264.0
51.0,263.0
52.0,263.0
54.0,261.0
56.0,259.0
57.0,258.0
59.0,256.0
60.0,256.0
61.0,255.0
62.0,254.0
62.0,253.0
64.0,253.0
67.0,250.0
69.0,247.0
70.0,246.0
70.0,245.0
71.0,244.0
72.0,244.0
72.0,243.0
73.0,241.0
73.0,240.0
74.0,239.0
75.0,238.0
76.0,238.0
77.0,238.0
78.0,237.0
78.0,236.0
79.0,235.0
80.0,235.0
83.0,235.0
85.0,233.0
86.0,233.0
87.0,232.0
87.0,231.0
88.0,230.0
89.0,230.0
90.0,230.0
91.0,229.0
93.0,228.0
94.0,227.0
96.0,227.0
97.0,226.0
99.0,225.0
102.0,225.0
103.0,224.0
106.0,221.0
107.0,221.0
109.0,221.0
110.0,221.0
112.0,221.0
113.0,221.0
114.0,221.0
115.0,221.0
116.0,221.0
117.0,221.0
120.0,221.0
121.0,221.0
122.0,221.0
123.0,221.0
124.0,222.0
127.0,222.0
128.0,222.0
132.0,223.0
132.0,224.0
133.0,224.0
134.0,224.0
134.0,225.0
135.0,227.0
136.0,227.0
137.0,228.0
137.0,229.0
137.0,232.0
138.0,235.0
138.0,236.0
138.0,238.0
138.0,239.0
139.0,240.0
139.0,242.0
139.0,246.0
139.0,247.0
140.0,249.0
140.0,251.0
140.0,252.0
140.0,253.0
142.0,255.0
142.0,256.0
143.0,260.0
143.0,261.0
143.0,262.0
143.0,265.0
146.0,268.0
146.0,269.0
149.0,272.0
149.0,273.0
149.0,275.0
149.0,277.0
149.0,281.0
149.0,283.0
149.0,284.0
149.0,286.0
150.0,288.0
150.0,290.0
150.0,292.0
150.0,296.0
150.0,299.0
151.0,302.0
152.0,303.0
152.0,304.0
152.0,307.0
152.0,308.0
153.0,310.0
153.0,313.0
153.0,316.0
153.0,319.0
153.0,320.0
153.0,323.0
153.0,324.0
153.0,325.0
153.0,326.0
153.0,327.0
153.0,330.0
153.0,333.0
153.0,334.0
153.0,337.0
153.0,338.0
153.0,339.0
155.0,342.0
156.0,343.0
156.0,344.0
156.0,346.0
156.0,347.0
156.0,350.0
156.0,351.0
156.0,354.0
157.0,356.0
157.0,357.0
157.0,360.0
157.0,361.0
157.0,364.0
157.0,365.0
157.0,368.0
157.0,372.0
157.0,376.0
157.0,379.0
157.0,381.0
157.0,384.0
157.0,387.0
157.0,388.0
157.0,391.0
157.0,392.0
157.0,394.0
157.0,395.0
157.0,396.0
157.0,398.0
157.0,399.0
157.0,402.0
157.0,403.0
157.0,404.0
157.0,405.0
157.0,406.0
157.0,408.0
157.0,409.0
157.0,412.0
157.0,413.0
157.0,415.0
157.0,416.0
157.0,417.0
157.0,419.0
157.0,420.0
157.0,423.0
157.0,424.0
157.0,425.0
157.0,426.0
157.0,427.0
157.0,430.0
156.0,431.0
153.0,432.0
150.0,432.0
144.0,434.0
143.0,435.0
140.0,435.0
136.0,435.0
134.0,435.0
133.0,435.0
130.0,435.0
127.0,435.0
124.0,435.0
123.0,435.0
120.0,435.0
117.0,435.0
116.0,435.0
113.0,435.0
112.0,435.0
109.0,435.0
108.0,435.0
105.0,435.0
102.0,435.0
97.0,435.0
92.0,431.0
91.0,430.0
89.0,430.0
87.0,430.0
86.0,430.0
84.0,429.0
83.0,429.0
81.0,427.0
80.0,426.0
77.0,423.0
76.0,422.0
72.0,420.0
71.0,419.0
71.0,418.0
70.0,417.0
67.0,416.0
66.0,415.0
64.0,414.0
63.0,414.0
62.0,414.0
61.0,413.0
