40.0,256.0
39.0,255.0
37.0,254.0
35.0,251.0
34.0,250.0
33.0,249.0
33.0,247.0
33.0,246.0
32.0,244.0
31.0,243.0
31.0,242.0
30.0,241.0
30.0,240.0
30.0,239.0
30.0,236.0
30.0,235.0
30.0,232.0
28.0,229.0
28.0,227.0
28.0,226.0
27.0,225.0
27.0,223.0
27.0,221.0
26.0,218.0
25.0,217.0
25.0,216.0
24.0,215.0
24.0,213.0
21.0,210.0
20.0,209.0
20.0,208.0
17.0,205.0
16.0,204.0
16.0,202.0
16.0,201.0
16.0,200.0
13.0,196.0
12.0,195.0
12.0,194.0
12.0,191.0
12.0,190.0
11.0,189.0
10.0,188.0
10.0,184.0
9.0,183.0
9.0,180.0
9.0,179.0
9.0,177.0
8.0,175.0
8.0,174.0
8.0,173.0
8.0,171.0
7.0,169.0
7.0,168.0
7.0,167.0
5.0,165.0
4.0,164.0
4.0,163.0
4.0,161.0
3.0,158.0
3.0,157.0
1.0,155.0
1.0,154.0
0.0,153.0
0.0,152.0
0.0,151.0
-2.0,149.0
-2.0,148.0
-2.0,146.0
-2.0,145.0
-2.0,144.0
-2.0,142.0
-2.0,139.0
-2.0,136.0
-2.0,135.0
-2.0,132.0
-2.0,131.0
-2.0,128.0
-2.0,125.0
-2.0,124.0
-2.0,123.0
-2.0,122.0
-2.0,121.0
-2.0,118.0
-2.0,117.0
-2.0,115.0
-1.0,114.0
0.0,114.0
1.0,114.0
2.0,113.0
3.0,113.0
4.0,112.0
5.0,112.0
9.0,111.0
10.0,108.0
11.0,108.0
12.0,108.0
14.0,108.0
16.0,109.0
19.0,111.0
20.0,111.0
21.0,112.0
24.0,112.0
27.0,115.0
28.0,115.0
29.0,116.0
30.0,119.0
32.0,121.0
33.0,122.0
33.0,124.0
33.0,125.0
34.0,128.0
35.0,129.0
36.0,130.0
36.0,133.0
37.0,136.0
38.0,137.0
39.0,138.0
40.0,139.0
40.0,140.0
41.0,141.0
41.0,142.0
41.0,143.0
42.0,145.0
43.0,146.0
43.0,147.0
44.0,148.0
44.0,149.0
47.0,152.0
48.0,153.0
49.0,156.0
50.0,157.0
51.0,159.0
51.0,160.0
51.0,161.0
52.0,164.0
54.0,167.0
55.0,171.0
57.0,174.0
59.0,180.0
60.0,182.0
61.0,184.0
62.0,186.0
62.0,187.0
63.0,188.0
65.0,192.0
66.0,194.0
67.0,195.0
70.0,198.0
70.0,199.0
70.0,200.0
70.0,202.0
70.0,203.0
71.0,205.0
71.0,208.0
74.0,211.0
74.0,213.0
74.0,216.0
75.0,217.0
75.0,220.0
78.0,223.0
78.0,224.0
79.0,225.0
79.0,226.0
80.0,227.0
81.0,228.0
81.0,229.0
82.0,231.0
82.0,232.0
83.0,234.0
84.0,235.0
84.0,238.0
84.0,239.0
84.0,240.0
84.0,241.0
84.0,242.0
84.0,243.0
84.0,245.0
84.0,248.0
84.0,249.0
84.0,252.0
83.0,253.0
81.0,254.0
80.0,255.0
79.0,255.0
77.0,255.0
75.0,255.0
73.0,255.0
72.0,255.0
71.0,256.0
68.0,256.0
67.0,256.0
65.0,256.0
63.0,256.0
60.0,259.0
59.0,259.0
56.0,259.0
55.0,259.0
52.0,259.0
51.0,259.0
48.0,259.0
47.0,259.0
45.0,259.0
44.0,259.0
42.0,259.0
41.0,259.0
40.0,259.0
38.0,259.0
37.0,259.0
36.0,259.0
33.0,256.0
32.0,255.0
