528.0,224.0
528.0,223.0
528.0,220.0
528.0,218.0
528.0,215.0
528.0,212.0
528.0,211.0
528.0,208.0
528.0,204.0
528.0,201.0
528.0,200.0
528.0,197.0
528.0,196.0
528.0,193.0
527.0,192.0
524.0,189.0
523.0,188.0
520.0,185.0
516.0,182.0
514.0,180.0
512.0,178.0
512.0,175.0
512.0,174.0
510.0,172.0
507.0,169.0
506.0,168.0
506.0,167.0
505.0,165.0
505.0,162.0
505.0,161.0
505.0,158.0
502.0,155.0
502.0,154.0
502.0,153.0
502.0,150.0
502.0,149.0
502.0,146.0
502.0,145.0
502.0,142.0
502.0,140.0
502.0,138.0
501.0,136.0
501.0,134.0
501.0,131.0
500.0,130.0
499.0,129.0
498.0,126.0
497.0,125.0
497.0,124.0
497.0,122.0
497.0,121.0
496.0,118.0
496.0,116.0
496.0,115.0
496.0,114.0
494.0,112.0
493.0,110.0
493.0,108.0
492.0,105.0
492.0,103.0
492.0,100.0
490.0,97.0
490.0,96.0
489.0,93.0
489.0,90.0
486.0,87.0
486.0,86.0
486.0,85.0
486.0,82.0
485.0,81.0
485.0,78.0
485.0,77.0
484.0,76.0
483.0,75.0
483.0,74.0
483.0,72.0
483.0,70.0
483.0,68.0
483.0,66.0
483.0,64.0
483.0,62.0
482.0,59.0
482.0,58.0
482.0,55.0
482.0,54.0
482.0,51.0
482.0,50.0
482.0,47.0
482.0,44.0
480.0,42.0
480.0,41.0
481.0,40.0
482.0,39.0
483.0,38.0
485.0,37.0
487.0,37.0
488.0,37.0
489.0,37.0
490.0,36.0
491.0,36.0
492.0,36.0
494.0,36.0
495.0,36.0
497.0,36.0
498.0,36.0
499.0,36.0
502.0,36.0
504.0,37.0
505.0,37.0
507.0,40.0
508.0,41.0
511.0,44.0
512.0,44.0
512.0,45.0
513.0,46.0
514.0,47.0
515.0,48.0
516.0,49.0
517.0,50.0
519.0,52.0
520.0,53.0
521.0,54.0
523.0,56.0
524.0,57.0
525.0,58.0
525.0,59.0
526.0,62.0
527.0,63.0
528.0,65.0
528.0,68.0
531.0,70.0
531.0,71.0
532.0,74.0
534.0,76.0
535.0,77.0
535.0,78.0
535.0,81.0
535.0,82.0
535.0,83.0
536.0,85.0
536.0,86.0
536.0,88.0
536.0,91.0
537.0,93.0
538.0,95.0
538.0,98.0
539.0,99.0
539.0,102.0
541.0,105.0
541.0,108.0
542.0,109.0
542.0,112.0
543.0,113.0
544.0,114.0
544.0,115.0
545.0,116.0
547.0,121.0
548.0,122.0
549.0,124.0
551.0,127.0
553.0,129.0
553.0,130.0
556.0,134.0
557.0,136.0
559.0,138.0
561.0,142.0
562.0,143.0
562.0,144.0
565.0,147.0
565.0,150.0
568.0,153.0
568.0,154.0
568.0,157.0
569.0,158.0
572.0,161.0
573.0,162.0
574.0,163.0
574.0,164.0
575.0,166.0
575.0,167.0
575.0,168.0
575.0,169.0
576.0,171.0
577.0,172.0
577.0,173.0
577.0,174.0
577.0,175.0
577.0,176.0
578.0,177.0
578.0,178.0
578.0,179.0
578.0,182.0
578.0,183.0
578.0,186.0
578.0,187.0
578.0,190.0
578.0,191.0
578.0,194.0
578.0,195.0
578.0,197.0
578.0,200.0
578.0,201.0
578.0,202.0
578.0,203.0
578.0,204.0
578.0,205.0
578.0,208.0
578.0,209.0
578.0,212.0
578.0,213.0
578.0,216.0
578.0,217.0
577.0,219.0
577.0,220.0
576.0,221.0
576.0,222.0
574.0,224.0
572.0,224.0
569.0,227.0
567.0,227.0
564.0,227.0
562.0,227.0
560.0,227.0
556.0,227.0
553.0,227.0
552.0,227.0
549.0,227.0
548.0,227.0
545.0,227.0
544.0,227.0
541.0,227.0
540.0,227.0
539.0,227.0
538.0,227.0
537.0,227.0
536.0,227.0
535.0,227.0
534.0,227.0
533.0,227.0
532.0,227.0
531.0,227.0
528.0,227.0
