91.0,218.0
91.0,217.0
91.0,214.0
90.0,213.0
90.0,212.0
90.0,210.0
90.0,208.0
90.0,206.0
90.0,205.0
89.0,204.0
89.0,202.0
89.0,201.0
89.0,198.0
89.0,196.0
89.0,195.0
89.0,193.0
89.0,192.0
89.0,191.0
89.0,189.0
88.0,188.0
87.0,187.0
87.0,186.0
86.0,185.0
85.0,183.0
84.0,182.0
83.0,180.0
83.0,177.0
83.0,174.0
83.0,173.0
82.0,168.0
82.0,167.0
81.0,166.0
81.0,165.0
81.0,163.0
81.0,162.0
81.0,159.0
81.0,158.0
81.0,156.0
81.0,155.0
80.0,153.0
80.0,152.0
80.0,149.0
80.0,148.0
80.0,146.0
80.0,145.0
80.0,144.0
80.0,142.0
80.0,140.0
80.0,138.0
80.0,136.0
80.0,135.0
80.0,134.0
80.0,133.0
78.0,131.0
78.0,130.0
78.0,129.0
78.0,126.0
78.0,125.0
78.0,122.0
77.0,120.0
77.0,119.0
77.0,118.0
77.0,115.0
77.0,114.0
77.0,111.0
77.0,108.0
77.0,107.0
75.0,105.0
74.0,103.0
74.0,101.0
74.0,100.0
74.0,98.0
74.0,94.0
73.0,93.0
73.0,90.0
73.0,87.0
73.0,86.0
73.0,83.0
73.0,81.0
73.0,80.0
73.0,77.0
73.0,76.0
73.0,73.0
73.0,72.0
73.0,69.0
73.0,68.0
73.0,65.0
73.0,62.0
73.0,61.0
73.0,58.0
73.0,57.0
73.0,56.0
73.0,55.0
73.0,54.0
73.0,53.0
74.0,51.0
74.0,48.0
75.0,47.0
78.0,44.0
79.0,40.0
79.0,37.0
80.0,36.0
81.0,36.0
83.0,36.0
84.0,36.0
85.0,35.0
86.0,35.0
87.0,35.0
88.0,34.0
89.0,33.0
90.0,33.0
92.0,33.0
93.0,32.0
94.0,32.0
95.0,32.0
96.0,32.0
99.0,32.0
100.0,32.0
103.0,32.0
104.0,32.0
105.0,32.0
106.0,33.0
107.0,33.0
108.0,33.0
109.0,33.0
110.0,34.0
110.0,35.0
110.0,36.0
111.0,37.0
111.0,38.0
112.0,40.0
112.0,41.0
113.0,44.0
114.0,45.0
114.0,46.0
115.0,46.0
115.0,47.0
115.0,48.0
115.0,51.0
115.0,52.0
116.0,53.0
117.0,55.0
117.0,56.0
117.0,57.0
117.0,58.0
117.0,59.0
117.0,60.0
117.0,61.0
117.0,62.0
118.0,64.0
119.0,65.0
119.0,66.0
119.0,67.0
120.0,69.0
120.0,70.0
120.0,72.0
120.0,73.0
121.0,77.0
122.0,78.0
122.0,79.0
122.0,80.0
122.0,83.0
122.0,85.0
122.0,86.0
123.0,87.0
123.0,89.0
123.0,91.0
123.0,94.0
123.0,97.0
123.0,98.0
123.0,101.0
123.0,102.0
123.0,105.0
123.0,106.0
123.0,108.0
123.0,109.0
123.0,111.0
123.0,112.0
124.0,116.0
125.0,117.0
125.0,118.0
125.0,120.0
125.0,121.0
125.0,124.0
126.0,126.0
127.0,127.0
128.0,130.0
128.0,133.0
128.0,136.0
129.0,137.0
130.0,138.0
130.0,139.0
130.0,140.0
131.0,143.0
131.0,144.0
131.0,148.0
131.0,150.0
132.0,152.0
133.0,153.0
134.0,156.0
134.0,157.0
134.0,158.0
134.0,161.0
134.0,162.0
134.0,165.0
134.0,166.0
134.0,168.0
134.0,169.0
134.0,170.0
134.0,173.0
135.0,176.0
136.0,177.0
136.0,180.0
136.0,181.0
136.0,182.0
136.0,183.0
137.0,188.0
137.0,191.0
137.0,192.0
137.0,195.0
137.0,196.0
138.0,200.0
139.0,201.0
139.0,202.0
139.0,203.0
139.0,206.0
139.0,209.0
139.0,210.0
139.0,213.0
139.0,215.0
139.0,216.0
139.0,217.0
139.0,219.0
138.0,220.0
138.0,221.0
137.0,221.0
136.0,221.0
135.0,222.0
134.0,222.0
130.0,222.0
128.0,222.0
126.0,222.0
125.0,223.0
124.0,223.0
123.0,223.0
121.0,223.0
120.0,223.0
117.0,223.0
116.0,223.0
113.0,223.0
112.0,223.0
109.0,223.0
108.0,223.0
107.0,224.0
107.0,225.0
106.0,225.0
104.0,225.0
103.0,225.0
100.0,225.0
99.0,225.0
98.0,225.0
97.0,225.0
95.0,225.0
94.0,225.0
93.0,224.0
92.0,223.0
92.0,222.0
91.0,221.0
91.0,220.0
91.0,218.0
91.0,217.0
91.0,214.0
88.0,210.0
